filepath,condition,mos,dataset,split
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00172_book_04970_chp_0050_reader_04178_2_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00173_1_697_2_7_001-ch6-speaker_seg54.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00174_tsp_2_MD_11.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00175_book_03783_chp_0017_reader_10150_18_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00176_tsp_2_MA_11.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00177_1_1364_2_7_001-ch6-speaker_seg29.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00178_book_01970_chp_0063_reader_10660_11_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00179_book_11328_chp_0022_reader_02333_28_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00180_book_08497_chp_0011_reader_03011_4_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00181_book_11301_chp_0021_reader_06677_34_seg.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00182_4_405_2_7_001-ch6-speaker_seg1.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00183_4_725_2_7_001-ch6-speaker_seg48.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00184_4_15_2_7_001-ch6-speaker_seg118.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00185_3_1313_2_7_001-ch6-speaker_seg115.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00186_2_1069_2_7_001-ch6-speaker_seg60.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00187_sof_07060_01246398902_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00188_2_1350_2_7_001-ch6-speaker_seg68.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00189_1_713_2_7_001-ch6-speaker_seg35.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00190_tsp_2_FI_11.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00191_wef_02484_00151030370_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00192_2_999_2_7_001-ch6-speaker_seg71.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00193_tsp_2_MF_20.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00194_3_1361_2_7_001-ch6-speaker_seg81.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00195_book_06037_chp_0069_reader_03346_0_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00196_book_06664_chp_0042_reader_08929_22_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00197_book_02329_chp_0017_reader_07883_2_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00198_4_373_2_7_001-ch6-speaker_seg11.wav,simulated,1.25,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00199_book_08293_chp_0014_reader_07695_5_seg.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00200_tsp_2_MI_01.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00201_3_430_2_7_001-ch6-speaker_seg127.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00202_book_08293_chp_0004_reader_11376_0_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00203_book_08190_chp_0020_reader_06260_3_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00204_3_269_2_7_001B-ch6-speaker_seg72.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00205_book_07839_chp_0009_reader_06500_0_seg.wav,simulated,4.3,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00206_book_02277_chp_0000_reader_08610_7_seg.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00207_4_1210_2_7_001-ch6-speaker_seg33.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00208_som_00610_00080586023_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00209_4_1009_2_7_001-ch6-speaker_seg1.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00210_2_1079_2_7_001-ch6-speaker_seg30.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00211_1_1303_2_7_001-ch6-speaker_seg3.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00212_4_1010_2_7_001-ch6-speaker_seg71.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00213_book_02502_chp_0002_reader_00382_10_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00214_book_11226_chp_0005_reader_01328_10_seg.wav,simulated,4.55555555555556,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00215_3_1343_2_7_001-ch6-speaker_seg73.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00216_4_1088_2_7_001-ch6-speaker_seg42.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00217_book_06626_chp_0013_reader_10474_6_seg.wav,simulated,4.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00218_4_1218_2_7_001-ch6-speaker_seg72.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00219_3_850_2_7_001-ch6-speaker_seg28.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00220_book_03576_chp_0017_reader_02708_3_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00221_book_02144_chp_0014_reader_06681_10_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00222_3_1321_2_7_001-ch6-speaker_seg68.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00223_tsp_2_FL_07.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00224_book_06205_chp_0001_reader_06839_65_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00225_4_1101_2_7_001-ch6-speaker_seg26.wav,simulated,4.66666666666667,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00226_3_801_2_7_001-ch6-speaker_seg127.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00227_1_88_2_7_001-ch6-speaker_seg60.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00228_book_10808_chp_0005_reader_03126_11_seg.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00229_1_677_2_7_001B-ch6-speaker_seg61.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00230_book_03983_chp_0014_reader_02441_30_seg.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00231_book_06523_chp_0015_reader_09362_46_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00232_1_1274_2_7_001-ch6-speaker_seg19.wav,simulated,1.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00233_book_01098_chp_0007_reader_10140_0_seg.wav,simulated,1.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00234_1_884_2_7_001-ch6-speaker_seg57.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00235_2_77_2_7_001-ch6-speaker_seg8.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00236_4_757_2_7_001-ch6-speaker_seg3.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00237_sof_07060_01492132900_seg.wav,simulated,1.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00238_wef_04310_01852981388_seg.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00239_som_08421_01443752214_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00240_4_1296_2_7_001-ch6-speaker_seg78.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00241_3_378_2_7_001-ch6-speaker_seg41.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00242_2_304_2_7_001-ch6-speaker_seg80.wav,simulated,1.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00243_4_128_2_7_001-ch6-speaker_seg54.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00244_tsp_2_FJ_28.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00245_book_07602_chp_0008_reader_06009_0_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00246_2_1151_2_7_001-ch6-speaker_seg27.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00247_3_427_2_7_001-ch6-speaker_seg52.wav,simulated,1.25,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00248_4_767_2_7_001-ch6-speaker_seg132.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00249_book_04288_chp_0071_reader_10846_4_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00250_3_555_2_7_001-ch6-speaker_seg44.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00251_wem_12484_00193126186_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00252_4_214_2_7_001-ch6-speaker_seg75.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00253_book_02652_chp_0011_reader_06032_4_seg.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00254_2_163_2_7_001-ch6-speaker_seg56.wav,simulated,1.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00255_1_1294_2_7_001-ch6-speaker_seg1.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00256_book_11207_chp_0009_reader_09516_33_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00257_book_04060_chp_0008_reader_02772_8_seg.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00258_1_880_2_7_001-ch6-speaker_seg51.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00259_book_08262_chp_0003_reader_11121_57_seg.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00260_4_1106_2_7_001-ch6-speaker_seg76.wav,simulated,2.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00261_book_04961_chp_0010_reader_05897_15_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00262_tsp_2_MF_24.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00263_1_191_2_7_001-ch6-speaker_seg42.wav,simulated,2.6666666666666696,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00264_sof_01208_01850453652_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00265_book_06720_chp_0023_reader_02921_7_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00266_2_664_2_7_001-ch6-speaker_seg26.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00267_book_08115_chp_0041_reader_01352_20_seg.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00268_sof_07049_01770584350_seg.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00269_1_10_2_7_001-ch6-speaker_seg1.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00270_3_754_2_7_001-ch6-speaker_seg97.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00271_book_08134_chp_0024_reader_11252_37_seg.wav,simulated,3.8333333333333295,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00272_book_06870_chp_0001_reader_01462_4_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00273_3_190_2_7_001-ch6-speaker_seg44.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00274_book_00362_chp_0009_reader_06188_15_seg.wav,simulated,2.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00275_book_10500_chp_0018_reader_01678_18_seg.wav,simulated,2.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00276_1_239_2_7_001B-ch6-speaker_seg29.wav,simulated,1.5,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00277_book_03965_chp_0007_reader_06412_0_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00278_book_02731_chp_0019_reader_07851_0_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00279_3_654_2_7_001-ch6-speaker_seg138.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00280_book_04113_chp_0027_reader_00129_21_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00281_2_435_2_7_001-ch6-speaker_seg64.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00282_2_123_2_7_001-ch6-speaker_seg54.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00283_book_09100_chp_0008_reader_02510_43_seg.wav,simulated,3.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00284_book_08629_chp_0011_reader_01180_13_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00285_2_881_2_7_001-ch6-speaker_seg3.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00286_book_07925_chp_0015_reader_07109_21_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00287_1_178_2_7_001-ch6-speaker_seg114.wav,simulated,4.28571428571429,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00288_book_04362_chp_0013_reader_03328_1_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00289_book_02144_chp_0014_reader_06681_7_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00290_book_03940_chp_0009_reader_00142_45_seg.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00291_3_269_2_7_001B-ch6-speaker_seg115.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00292_book_05012_chp_0003_reader_10161_13_seg.wav,simulated,4.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00293_book_03270_chp_0023_reader_10522_0_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00294_3_589_2_7_001-ch6-speaker_seg71.wav,simulated,2.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00295_2_491_2_7_001-ch6-speaker_seg109.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00296_book_08873_chp_0011_reader_05071_58_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00297_book_03136_chp_0008_reader_10008_28_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00298_4_366_2_7_001B-ch6-speaker_seg45.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00299_book_04474_chp_0051_reader_09350_3_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00300_3_90_2_7_001-ch6-speaker_seg23.wav,simulated,3.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00301_4_774_2_7_001-ch6-speaker_seg3.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00302_sof_09697_00724730227_seg.wav,simulated,4.5,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00303_book_01220_chp_0003_reader_09382_37_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00304_1_969_2_7_001-ch6-speaker_seg117.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00305_book_00398_chp_0022_reader_09747_26_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00306_3_1204_2_7_001-ch6-speaker_seg40.wav,simulated,2.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00307_book_11234_chp_0022_reader_02540_19_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00308_1_391_2_7_001-ch6-speaker_seg22.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00309_4_747_2_7_001-ch6-speaker_seg63.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00310_2_793_2_7_001-ch6-speaker_seg28.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00311_4_325_2_7_001-ch6-speaker_seg5.wav,simulated,3.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00312_irm_02484_02022642164_seg.wav,simulated,3.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00313_3_109_2_7_001-ch6-speaker_seg25.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00314_4_172_2_7_001-ch6-speaker_seg85.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00315_book_07590_chp_0023_reader_02101_11_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00316_2_192_2_7_001-ch6-speaker_seg53.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00317_book_00375_chp_0017_reader_05076_5_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00318_book_03180_chp_0008_reader_09422_16_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00319_3_264_2_7_001-ch6-speaker_seg55.wav,simulated,4.71428571428571,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00320_book_11176_chp_0114_reader_05625_1_seg.wav,simulated,5.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00321_book_06510_chp_0016_reader_09343_5_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00322_book_00202_chp_0004_reader_04399_1_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00323_tsp_2_FL_29.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00324_book_01807_chp_0005_reader_01349_0_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00325_book_07534_chp_0031_reader_11307_12_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00326_book_06464_chp_0005_reader_00529_3_seg.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00327_book_00590_chp_0017_reader_05720_47_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00328_book_05063_chp_0004_reader_11048_27_seg.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00329_sof_07508_00557366581_seg.wav,simulated,4.4,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00330_4_923_2_7_001-ch6-speaker_seg8.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00331_4_1258_2_7_001-ch6-speaker_seg41.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00332_book_05365_chp_0008_reader_05613_14_seg.wav,simulated,4.75,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00333_sof_00610_01036331530_seg.wav,simulated,3.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00334_book_02222_chp_0088_reader_04421_4_seg.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00335_4_1205_2_7_001-ch6-speaker_seg93.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00336_3_439_2_7_001-ch6-speaker_seg44.wav,simulated,4.8,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00337_1_414_2_7_001B-ch6-speaker_seg72.wav,simulated,4.85714285714286,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00338_book_03741_chp_0036_reader_02508_26_seg.wav,simulated,4.0,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00339_book_07140_chp_0024_reader_10526_21_seg.wav,simulated,4.6,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00340_4_733_2_7_001-ch6-speaker_seg1.wav,simulated,4.2,nisqa_train_sim,train
..\..\data\NISQA_Corpus\NISQA_TRAIN_SIM\deg\c00341_3_1077_2_7_001-ch6-speaker_seg63.wav,simulated,4.5,nisqa_train_sim,train
