filepath,sample_id,system_id,mos,dataset,ref_dnsmos_ovrl,ref_nisqa_mos,ref_utmos
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_808,4.0,urgent2025_sqa_scaled,3.353543758392334,4.604271411895752,2.6262924671173096
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_808,2.25,urgent2025_sqa_scaled,2.5828709602355957,2.862217664718628,1.3299293518066406
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_808,2.75,urgent2025_sqa_scaled,2.3239028453826904,3.5581724643707275,1.3423327207565308
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_808,2.25,urgent2025_sqa_scaled,3.093245267868042,2.668412923812866,1.338995337486267
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_808,2.5,urgent2025_sqa_scaled,2.9279284477233887,2.637097120285034,1.286583662033081
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_808,1.375,urgent2025_sqa_scaled,3.10758638381958,2.0189549922943115,1.605371117591858
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_808,3.25,urgent2025_sqa_scaled,2.7850139141082764,3.781421661376953,2.8166298866271973
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_808,3.75,urgent2025_sqa_scaled,3.099761962890625,4.027560234069824,2.471376895904541
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_808,3.125,urgent2025_sqa_scaled,2.450733184814453,2.0707478523254395,1.404691219329834
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_808,4.25,urgent2025_sqa_scaled,3.10870361328125,2.317417621612549,1.7893879413604736
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_808,2.375,urgent2025_sqa_scaled,2.7936410903930664,3.413917303085327,1.8446248769760132
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000029.flac,urgent25_blind_test_fileid_000029,urgent25_blind_test_submission_809,2.5,urgent2025_sqa_scaled,3.05631160736084,2.2088561058044434,1.358039379119873
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000178.flac,urgent25_blind_test_fileid_000178,urgent25_blind_test_submission_809,1.5,urgent2025_sqa_scaled,1.7682174444198608,1.8951926231384277,1.2240720987319946
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000238.flac,urgent25_blind_test_fileid_000238,urgent25_blind_test_submission_809,2.25,urgent2025_sqa_scaled,2.528951406478882,2.164797067642212,1.2935339212417603
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000239.flac,urgent25_blind_test_fileid_000239,urgent25_blind_test_submission_809,4.125,urgent2025_sqa_scaled,3.0051698684692383,4.2004289627075195,2.8258543014526367
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000270.flac,urgent25_blind_test_fileid_000270,urgent25_blind_test_submission_809,2.375,urgent2025_sqa_scaled,2.739048957824707,2.6913955211639404,1.3226300477981567
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000345.flac,urgent25_blind_test_fileid_000345,urgent25_blind_test_submission_809,1.75,urgent2025_sqa_scaled,2.452622652053833,2.0608785152435303,1.3375699520111084
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000373.flac,urgent25_blind_test_fileid_000373,urgent25_blind_test_submission_809,2.875,urgent2025_sqa_scaled,3.205841302871704,1.9761496782302856,1.3333088159561157
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000531.flac,urgent25_blind_test_fileid_000531,urgent25_blind_test_submission_809,1.125,urgent2025_sqa_scaled,2.697233200073242,3.0468952655792236,1.2568286657333374
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000618.flac,urgent25_blind_test_fileid_000618,urgent25_blind_test_submission_809,1.5,urgent2025_sqa_scaled,2.9477577209472656,1.7999382019042969,1.5309855937957764
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000668.flac,urgent25_blind_test_fileid_000668,urgent25_blind_test_submission_809,3.375,urgent2025_sqa_scaled,2.714174747467041,3.8863861560821533,3.122421979904175
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000748.flac,urgent25_blind_test_fileid_000748,urgent25_blind_test_submission_809,3.625,urgent2025_sqa_scaled,3.0812602043151855,2.954195261001587,2.691741466522217
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000762.flac,urgent25_blind_test_fileid_000762,urgent25_blind_test_submission_809,1.5,urgent2025_sqa_scaled,2.7782158851623535,1.8744029998779297,1.3050912618637085
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000772.flac,urgent25_blind_test_fileid_000772,urgent25_blind_test_submission_809,4.0,urgent2025_sqa_scaled,3.0370383262634277,3.045640468597412,1.8483660221099854
C:\Users\rffela\OneDrive - GN Store Nord\Documents\Jabra\2026\Development\2027 ICASSP\data\URGENT2025_SQA_scaled\audio\urgent25_blind_test_fileid_000884.flac,urgent25_blind_test_fileid_000884,urgent25_blind_test_submission_809,2.75,urgent2025_sqa_scaled,2.821335792541504,2.9399545192718506,2.122941017150879
